OBJECTID,Sample_buffer_ID,Alt_ID,Sample_ID,Radius,OBJECTID,Set_Sample_ID,Type,Shape_Length (sqkm),Shape_Area (sqkm),Train,Tram,Bus,Patronage_Train,Patronage_Tram,Updated_Patronage_Bus,SS_Patronage_Bus,1_Emp,2_EmpDen,3_Pop,4_PopDen,5_Dwelling,6_ActDen,7_PropComm,8_RetailEmp,9_Balance,10_Entropy,11_HousingDiv,12_Intersections,13_PBN,14_DestScore,15_DestCount,16_DistCBD,17_ACCount,18_ACNear,19_FTZ,20_LOS,21_PropFTE,22_MedInc,23_MeanSize,24_Urban,25_Rural,26_Access,27_IntDensity
1719,364-400,364-400-C,364,400,1719,C,Trambus,2.791957981,0.382740693,0,2,2,0,73.35941602,152.5,166.3503248,615.2489568,1607.482476,1651.423598,4314.732214,1872.086097,5922.21469,0.181446916,212.3849734,0.963017292,0.16413519,7,144,85.47843385,3,21,6338.651562,0,675.0876949,0,111.5384615,0.521442495,150,2.304772319,0.792859962,0,122473.6697,376.2338383
1909,364-800,364-800-C,364,800,1909,C,Trambus,5.357751556,1.400699965,0,2,2,0,73.35941602,152.5,166.3503248,2251.600179,1607.482141,6329.735708,4518.980414,1804.55359,6126.462555,0.241253814,212.3849291,0.876470657,0.183414729,8,432,85.47843385,8,97,6338.651562,1,675.0876949,0,111.5384615,0.50532565,300,2.504209595,0.764445267,0,122473.6697,308.4172277
2852,364-600,364-600-C,364,600,2852,C,Trambus,3.940703872,0.819605049,0,2,2,0,73.35941602,152.5,166.3503248,1317.500445,1607.482099,3579.624121,4367.498866,1807.67903,5974.980965,0.225291377,212.3849236,0.923342927,0.171014986,8,280,85.47843385,7,43,6338.651562,0,675.0876949,0,111.5384615,0.505839416,300,2.416080949,0.811030972,0,122473.6697,341.6279589
1039,410-400,410-400-D,410,400,1039,D,Trambus,2.940544565,0.54453913,0,2,2,0,165.477461,57.2,72.76599773,176.1620028,323.5066006,3029.256014,5562.97215,2203.170095,5886.478751,0.117445069,72.79473343,0.985849606,0.080903442,7,81,96.04876907,6,25,5922.017603,1,288.05424,0,98.38461538,0.60353316,500,2.524985321,0.957876484,0,170208.297,148.7496408
1040,410-600,410-600-D,410,600,1040,D,Trambus,4.165453994,1.052315453,0,2,2,0,165.477461,57.2,72.76599773,374.3312205,355.7214897,5108.113988,4854.166091,1901.310629,5209.887581,0.073932711,79.63892323,0.966056802,0.109279501,7,161,96.04876907,6,47,5922.017603,1,288.05424,0,98.38461538,0.60043239,500,2.553063143,0.877979312,0,170208.297,152.9959477
1041,410-800,410-800-D,410,800,1041,D,Trambus,5.601891229,1.705344119,0,2,2,0,165.477461,57.2,72.76599773,669.9494992,392.8529683,7706.872926,4519.247957,1755.304769,4912.100925,0.047190134,87.60566719,0.93599951,0.123176907,7,270,96.04876907,7,70,5922.017603,1,288.05424,0,98.38461538,0.597672727,500,2.574622958,0.835563824,0,170208.297,158.3258165
2185,410-800,410-800-C,410,800,2185,C,Trambus,5.220421083,1.506700965,0,2,2,0,165.477461,57.2,72.76599773,575.3937438,381.889809,6917.542066,4591.184466,1786.725289,4973.074275,0.053310684,85.19465709,0.945603736,0.123229919,7,270,96.04876907,7,67,5922.017603,1,288.05424,0,98.38461538,0.597057499,500,2.569608486,0.83651853,0,170208.297,179.1994605
2632,410-600,410-600-C,410,600,2632,C,Trambus,3.759451229,0.901847979,0,2,2,0,165.477461,57.2,72.76599773,308.9667442,342.5929329,4501.49066,4991.407381,1962.592362,5334.000314,0.083034244,76.75963787,0.972641555,0.105290028,7,161,96.04876907,6,36,5922.017603,1,288.05424,0,98.38461538,0.599248591,500,2.543272601,0.891924176,0,170208.297,178.5223272
2940,410-400,410-400-C,410,400,2940,C,Trambus,2.595384549,0.427943773,0,2,2,0,165.477461,57.2,72.76599773,138.2216752,322.9902706,2525.294133,5900.995154,2346.413272,6223.985425,0.127997322,72.73042889,0.989506438,0.063983257,7,81,96.04876907,6,20,5922.017603,1,288.05424,0,98.38461538,0.60353316,650,2.514900177,0.987829817,0,170208.297,189.2772021
1378,512-400,512-400-D,512,400,1378,D,Trambus,2.663672568,0.430595147,0,2,3,0,220.0792971,9.1,16.06820208,133.2672277,309.4954243,1548.290601,3595.699144,1310.318358,3905.194569,0.112612092,94.28576625,0.977670151,0.078274245,6,72,68.5224042,5,26,10516.96382,0,1641.771944,0,94.92307692,0.543478261,300,2.744141621,0.948716115,0,43835.3864,167.2104307
1379,512-600,512-600-D,512,600,1379,D,Trambus,4.138657328,0.899872059,0,2,3,0,220.0792971,9.1,16.06820208,346.4223505,384.9684488,3170.387032,3523.153098,1273.370461,3908.121547,0.069101401,131.5660216,0.93497674,0.064494171,6,131,68.5224042,5,40,10516.96382,0,1641.771944,0,94.92307692,0.544755065,300,2.766793486,0.957322353,0,43835.3864,145.5762502
1380,512-800,512-800-D,512,800,1380,D,Trambus,5.633508604,1.583084149,0,2,3,0,220.0792971,9.1,16.06820208,688.1143671,434.6669553,5433.176621,3432.020101,1244.823763,3866.687056,0.048363422,156.1148302,0.865652643,0.064080879,6,225,68.5224042,6,67,10516.96382,0,1641.771944,0,94.92307692,0.545714286,300,2.757032926,0.949839749,0,43835.3864,142.1276311
2046,512-800,512-800-C,512,800,2046,C,Trambus,5.311381398,1.408406672,0,2,3,0,220.0792971,9.1,16.06820208,621.8326201,441.5149633,4874.64351,3461.105097,1253.865361,3902.62006,0.051259827,159.4974331,0.878104746,0.064183936,6,225,68.5224042,6,62,10516.96382,0,1641.771944,0,94.92307692,0.544275124,300,2.760348282,0.952668384,0,43835.3864,159.7549944
2739,512-600,512-600-C,512,600,2739,C,Trambus,3.752850532,0.770333941,0,2,3,0,220.0792971,9.1,16.06820208,300.4244529,389.9924915,2731.808414,3546.265157,1283.738174,3936.257648,0.079185634,134.0476683,0.943411034,0.065622556,6,131,68.5224042,5,34,10516.96382,0,1641.771944,0,94.92307692,0.54585881,300,2.762452055,0.958071164,0,43835.3864,170.0561186
3166,512-400,512-400-C,512,400,3166,C,Trambus,2.431203331,0.356343633,0,2,3,0,220.0792971,9.1,16.06820208,108.5876605,304.7273768,1291.16215,3623.362479,1325.592964,3928.089856,0.128944565,91.93057545,0.982079985,0.084413772,6,72,68.5224042,5,25,10516.96382,0,1641.771944,0,94.92307692,0.543478261,300,2.733389946,0.944492891,0,43835.3864,202.0521579
1348,503-400,503-400-D,503,400,1348,D,Trambus,3.244574875,0.426686157,0,2,2,0,233.3969818,2.2,1.668228577,159.4246989,373.6345704,955.1372204,2238.500606,845.0917047,2612.135176,0.295511647,154.5679538,0.942761239,0.181950323,7,58,68.55317075,4,26,9164.538443,0,1398.465565,0,100.3076923,0.561895059,300,2.648825676,0.647893656,0,45946.80528,135.9312906
1349,503-600,503-600-D,503,600,1349,D,Trambus,4.374060692,0.921771208,0,2,2,0,233.3969818,2.2,1.668228577,361.5746236,392.2607049,1855.155689,2012.598868,753.1816541,2404.859572,0.355142569,152.1059169,0.869745,0.178169716,7,141,68.55317075,4,46,9164.538443,0,1398.465565,0,100.3076923,0.561282468,300,2.672129435,0.554477368,0,45946.80528,152.9663747
1350,503-800,503-800-D,503,800,1350,D,Trambus,6.180394428,1.596357668,0,2,2,0,233.3969818,2.2,1.668228577,646.7462652,405.1386968,3176.729005,1989.985746,746.5938391,2395.124443,0.364409334,150.4036781,0.784673505,0.170519475,7,224,68.55317075,6,68,9164.538443,0,1398.465565,0,100.3076923,0.568612192,300,2.665419459,0.573538022,0,45946.80528,140.3194312
1360,507-400,507-400-D,507,400,1360,D,Trambus,2.86898197,0.348420294,0,2,2,0,233.3969818,2.2,1.668228577,118.9820873,341.4901177,758.8980499,2178.110926,815.4566209,2519.601044,0.280127691,158.8169324,0.95044873,0.170707017,6,47,68.1637218,4,22,9258.689309,0,1495.711857,0,100.3076923,0.531380753,300,2.671032242,0.740061189,0,39556.18997,134.8945535
1361,507-600,507-600-D,507,600,1361,D,Trambus,4.371196577,0.791938845,0,2,2,0,233.3969818,2.2,1.668228577,291.4101254,367.9704906,1562.271561,1972.717427,733.5839358,2340.687917,0.369930628,155.316705,0.882616566,0.178140616,7,126,68.1637218,4,38,9258.689309,0,1495.711857,0,100.3076923,0.560434586,300,2.689150253,0.534287212,0,39556.18997,159.1031944
1362,507-800,507-800-D,507,800,1362,D,Trambus,5.782198821,1.416519794,0,2,2,0,233.3969818,2.2,1.668228577,545.072275,384.7967937,2734.686657,1930.567203,716.2488061,2315.363997,0.37385683,153.0925359,0.798029244,0.172071637,7,205,68.1637218,5,60,9258.689309,0,1495.711857,0,100.3076923,0.552207637,300,2.695386278,0.532159151,0,39556.18997,144.7208863
2076,507-800,507-800-C,507,800,2076,C,Trambus,5.293404668,1.249796289,0,2,2,0,233.3969818,2.2,1.668228577,479.5941366,383.7378466,2435.478643,1948.700491,724.9854424,2332.438338,0.37171569,153.2325137,0.821036782,0.17254407,7,205,68.1637218,4,55,9258.689309,0,1495.711857,0,100.3076923,0.558239576,300,2.687916718,0.537856502,0,39556.18997,164.0267312
2100,503-800,503-800-C,503,800,2100,C,Trambus,5.543998983,1.360797639,0,2,2,0,233.3969818,2.2,1.668228577,544.8569433,400.3952737,2697.963036,1982.633536,740.2376112,2383.02881,0.375947568,151.0306551,0.812150333,0.172861284,7,224,68.55317075,5,58,9164.538443,0,1398.465565,0,100.3076923,0.568612192,300,2.678374493,0.543570453,0,45946.80528,164.6093391
2696,503-600,503-600-C,503,600,2696,C,Trambus,3.951058892,0.752977491,0,2,2,0,233.3969818,2.2,1.668228577,290.6163622,385.9562411,1503.430123,1996.646833,744.8151997,2382.603075,0.369024074,152.9392683,0.89093715,0.179407364,7,141,68.55317075,4,39,9164.538443,0,1398.465565,0,100.3076923,0.561282468,300,2.680727829,0.544535291,0,45946.80528,187.2565936
2716,507-600,507-600-C,507,600,2716,C,Trambus,4.040843211,0.652816705,0,2,2,0,233.3969818,2.2,1.668228577,238.1073124,364.7383875,1322.101616,2025.226385,752.7209925,2389.964772,0.355561836,155.743933,0.9043939,0.179348846,7,126,68.1637218,4,33,9258.689309,0,1495.711857,0,100.3076923,0.560434586,300,2.690540592,0.561280703,0,39556.18997,193.0097668
3142,503-400,503-400-C,503,400,3142,C,Trambus,2.688266707,0.310998586,0,2,2,0,233.3969818,2.2,1.668228577,110.992779,356.8915871,673.0505267,2164.159441,828.4005269,2521.051028,0.327935695,156.7810988,0.955932667,0.177742804,6,58,68.55317075,4,24,9164.538443,0,1398.465565,0,100.3076923,0.533668974,300,2.612455413,0.665388761,0,45946.80528,186.4960248
3153,507-400,507-400-C,507,400,3153,C,Trambus,2.426493288,0.27773453,0,2,2,0,233.3969818,2.2,1.668228577,93.56807733,336.8975312,614.8849712,2213.930591,835.4900892,2550.828122,0.279582925,159.4239692,0.960785243,0.163920909,6,47,68.1637218,4,19,9258.689309,0,1495.711857,0,100.3076923,0.529187817,300,2.649858592,0.782940862,0,39556.18997,169.2263472
1405,520-400,520-400-D,520,400,1405,D,Trambus,2.819113331,0.456738853,0,2,2,0,220.0792971,7.6,8.615445118,91.58872095,200.5275453,1008.770214,2208.636747,977.9647933,2409.164293,0.156135861,38.32671255,0.984272972,0.175662135,4,69,61.71434877,5,26,11482.88223,0,1753.180733,0,82.92307692,0.508108108,150,2.258401082,0.762410584,0,30925.48761,151.0710104
1406,520-600,520-600-D,520,600,1406,D,Trambus,4.006750357,0.867353006,0,2,2,0,220.0792971,7.6,8.615445118,179.5392899,206.9967922,1979.743519,2282.511856,978.0582459,2489.508648,0.082793366,37.87790696,0.971621311,0.160451976,6,137,61.71434877,5,35,11482.88223,0,1753.180733,0,82.92307692,0.420725009,150,2.333717716,0.754322078,0,30925.48761,157.9518363
1407,520-800,520-800-D,520,800,1407,D,Trambus,5.724324147,1.425670376,0,2,2,0,220.0792971,7.6,8.615445118,312.7531349,219.3726826,3338.245837,2341.527111,970.1402637,2560.899794,0.054908603,37.01928763,0.955914293,0.152297565,6,213,61.71434877,5,55,11482.88223,0,1753.180733,0,82.92307692,0.447009183,150,2.413596465,0.755826522,0,30925.48761,149.403399
1998,520-800,520-800-C,520,800,1998,C,Trambus,5.073253443,1.238408703,0,2,2,0,220.0792971,7.6,8.615445118,267.5100171,216.0110928,2881.180193,2326.518045,965.1197768,2542.529137,0.060679959,37.2525116,0.961112007,0.153943797,6,213,61.71434877,5,47,11482.88223,0,1753.180733,0,82.92307692,0.420725009,150,2.410600322,0.755903399,0,30925.48761,171.9949153
2779,520-600,520-600-C,520,600,2779,C,Trambus,3.540174336,0.726787275,0,2,2,0,220.0792971,7.6,8.615445118,149.4894867,205.6853386,1675.935967,2305.95117,981.4314969,2511.636508,0.098806181,37.96888755,0.976349042,0.163038172,5,137,61.71434877,5,33,11482.88223,0,1753.180733,0,82.92307692,0.510533393,150,2.349579341,0.77304626,0,30925.48761,188.5008237
3185,520-400,520-400-C,520,400,3185,C,Trambus,2.380655802,0.358189097,0,2,2,0,220.0792971,7.6,8.615445118,70.99977305,198.2186884,808.5270517,2257.263155,974.7489202,2455.481843,0.197468072,38.48690755,0.987859714,0.171691024,4,69,61.71434877,5,21,11482.88223,0,1753.180733,0,82.92307692,0.508108108,150,2.315738041,0.815410103,0,30925.48761,192.6356792
1393,517-400,517-400-D,517,400,1393,D,Trambus,3.370676756,0.579547225,0,2,4,0,220.0792971,4.7,6.617143776,114.0199032,196.7396241,1829.585532,3156.922254,1254.017193,3353.661878,0.070004006,38.58951811,0.985931154,0.089352945,6,83,63.23142453,2,21,11147.54759,0,1697.874335,0,117.6923077,0.522297808,150,2.517447345,0.877506376,0,38662.59149,143.2152488
1394,517-600,517-600-D,517,600,1394,D,Trambus,4.837938911,1.143850563,0,2,4,0,220.0792971,4.7,6.617143776,225.0407466,196.7396388,3566.771265,3118.214371,1234.581493,3314.95401,0.074710757,38.58952099,0.972083688,0.096767737,6,166,63.23142453,6,58,11147.54759,0,1697.874335,0,117.6923077,0.517052767,150,2.525725834,0.906220587,0,38662.59149,145.1238522
1395,517-800,517-800-D,517,800,1395,D,Trambus,6.661481631,1.933915839,0,2,4,0,220.0792971,4.7,6.617143776,415.3009202,214.7461187,5961.059728,3082.378048,1209.061861,3297.124167,0.056178016,46.7661904,0.942989594,0.09920909,6,277,63.23142453,7,90,11147.54759,0,1697.874335,0,117.6923077,0.530150754,150,2.549396476,0.906145669,0,38662.59149,143.2327066
2016,517-800,517-800-C,517,800,2016,C,Trambus,5.820149099,1.597758925,0,2,4,0,220.0792971,4.7,6.617143776,314.7999229,197.0259205,4984.802924,3119.871744,1232.889992,3316.897665,0.060170027,38.73092906,0.961101531,0.093499682,6,277,63.23142453,7,74,11147.54759,0,1697.874335,0,117.6923077,0.52611718,150,2.53053538,0.91607532,0,38662.59149,173.3678314
2765,517-600,517-600-C,517,600,2765,C,Trambus,4.237853993,0.913687626,0,2,4,0,220.0792971,4.7,6.617143776,179.7585757,196.7396413,2874.604437,3146.156691,1250.441254,3342.896332,0.064518749,38.58952148,0.97783454,0.086045149,6,166,63.23142453,5,36,11147.54759,0,1697.874335,0,117.6923077,0.524159664,150,2.516037184,0.900009808,0,38662.59149,181.6813485
3176,517-400,517-400-C,517,400,3176,C,Trambus,2.683514836,0.426447258,0,2,4,0,220.0792971,4.7,6.617143776,83.89907375,196.7396251,1359.220474,3187.312023,1257.09003,3384.051648,0.05786673,38.58951831,0.989726852,0.08648494,6,83,63.23142453,2,18,11147.54759,0,1697.874335,0,117.6923077,0.521953221,150,2.53546838,0.866548397,0,38662.59149,194.631337
1408,521-400,521-400-D,521,400,1408,D,Trambus,3.044045794,0.475612386,0,2,3,0,220.0792971,7.4,6.144811526,108.1290358,227.3469723,773.1132863,1625.511256,766.1369361,1852.858229,0.144250646,36.46603776,0.978885903,0.192615882,5,60,62.71020576,5,21,11711.02101,0,1885.511647,0,94.69230769,0.309215537,150,2.121698067,0.5787149,0,32786.11732,126.1531486
1409,521-600,521-600-D,521,600,1409,D,Trambus,4.225390617,0.879195639,0,2,3,0,220.0792971,7.4,6.144811526,212.7189394,241.9472185,1524.453064,1733.917908,767.6594507,1975.865127,0.091123895,35.45312393,0.964681388,0.182595719,5,129,62.71020576,6,36,11711.02101,0,1885.511647,0,94.69230769,0.409879336,150,2.258707173,0.642779525,0,32786.11732,146.7250226
1410,521-800,521-800-D,521,800,1410,D,Trambus,5.775969079,1.394778451,0,2,3,0,220.0792971,7.4,6.144811526,352.5136713,252.7381112,2797.207266,2005.485003,831.1843888,2258.223114,0.063000403,34.7044721,0.952865004,0.168301629,6,206,62.71020576,6,45,11711.02101,0,1885.511647,0,94.69230769,0.422165821,150,2.412803982,0.716111777,0,32786.11732,147.6937071
1992,521-800,521-800-C,521,800,1992,C,Trambus,4.911755016,1.102014967,0,2,3,0,220.0792971,7.4,6.144811526,271.125116,246.0267093,2018.501303,1831.645997,786.0581724,2077.672706,0.075287132,35.17009079,0.958556582,0.174954814,6,206,62.71020576,6,39,11711.02101,0,1885.511647,0,94.69230769,0.413816008,150,2.330165961,0.688298925,0,32786.11732,186.9303105
2784,521-600,521-600-C,521,600,2784,C,Trambus,3.485816614,0.676874329,0,2,3,0,220.0792971,7.4,6.144811526,156.744536,231.5711044,1092.350029,1613.815122,751.1574173,1845.386227,0.111747968,36.17298957,0.970109781,0.186522021,5,129,62.71020576,5,23,11711.02101,0,1885.511647,0,94.69230769,0.4,150,2.148437977,0.634786699,0,32786.11732,190.5819064
3188,521-400,521-400-C,521,400,3188,C,Trambus,2.39843682,0.338269291,0,2,3,0,220.0792971,7.4,6.144811526,72.43686773,214.1396501,559.6239947,1654.374218,805.5145621,1868.513869,0.144312743,37.38233924,0.984828855,0.192663777,5,60,62.71020576,5,20,11711.02101,0,1885.511647,0,94.69230769,0.248508946,150,2.053810441,0.571211987,0,32786.11732,177.3734761
571,270-400,270-400-D,270,400,571,D,Trambus,2.885351391,0.515482876,0,1,4,0,47.93081604,136.1,178.24028,547.7228936,1062.543334,1238.818701,2403.219891,862.6240358,3465.763226,0.023749226,127.791527,0.946640883,0.132867823,7,59,69.22466979,4,16,13292.47553,0,2239.360631,0,105.6923077,0.523655914,500,2.785941258,0.663551287,0,16487.11983,114.4557904
572,270-600,270-600-D,270,600,572,D,Trambus,4.188738128,0.993626828,0,1,4,0,47.93081604,136.1,178.24028,1065.472008,1072.305998,2557.375366,2573.778499,913.8514108,3646.084497,0.012320842,129.4417796,0.904812724,0.114984802,7,123,69.22466979,6,27,13292.47553,0,2239.360631,0,105.6923077,0.526031102,500,2.816408081,0.718886951,0,16487.11983,123.7889281
573,270-800,270-800-D,270,800,573,D,Trambus,5.839016679,1.629426733,0,1,4,0,47.93081604,136.1,178.24028,1724.156722,1058.137004,4303.059148,2640.842366,926.7515579,3698.97937,0.007513268,127.257241,0.854394745,0.113696388,7,222,69.22466979,7,51,13292.47553,0,2239.360631,0,105.6923077,0.535059858,300,2.849568844,0.745772032,0,16487.11983,136.2442358
2151,270-800,270-800-C,270,800,2151,C,Trambus,5.658698819,1.502351529,0,1,4,0,47.93081604,136.1,178.24028,1571.066852,1045.738511,3973.73734,2645.011678,930.135378,3690.750189,0.008148771,125.7088976,0.866713073,0.111711762,7,222,69.22466979,7,49,13292.47553,0,2239.360631,0,105.6923077,0.53685567,300,2.84368463,0.750146652,0,16487.11983,147.7683456
2659,270-600,270-600-C,270,600,2659,C,Trambus,3.882192542,0.91271465,0,1,4,0,47.93081604,136.1,178.24028,963.7338803,1055.898336,2344.670454,2568.897578,914.5756086,3624.795913,0.013413085,127.328348,0.913437914,0.115152188,7,123,69.22466979,6,27,13292.47553,0,2239.360631,0,105.6923077,0.526031102,500,2.808841121,0.720155964,0,16487.11983,134.7628199
2931,270-400,270-400-C,270,400,2931,C,Trambus,2.587635171,0.458901268,0,1,4,0,47.93081604,136.1,178.24028,476.6301916,1038.633416,1110.885292,2420.750102,872.3943093,3459.383517,0.024115729,124.6969925,0.953814193,0.132006699,7,59,69.22466979,4,16,13292.47553,0,2239.360631,0,105.6923077,0.520414031,500,2.774834815,0.672926197,0,16487.11983,128.5679603
991,397-400,397-400-D,397,400,991,D,Trambus,2.684684343,0.458544815,0,2,2,0,196.1699017,8.7,29.61569833,329.9595701,719.5797652,1221.819941,2664.559498,956.6361977,3384.139263,0.063827001,546.6476182,0.828032008,0.195700182,6,67,98.11077217,6,22,7275.299329,0,1044.90212,0,61.07692308,0.600414938,300,2.785342541,0.820089782,0,32290.4976,146.1143989
992,397-600,397-600-D,397,600,992,D,Trambus,3.832005689,0.837231515,0,2,2,0,196.1699017,8.7,29.61569833,611.7583734,730.6920043,2502.047564,2988.477525,1037.318707,3719.169529,0.076482955,539.7157434,0.737312922,0.19840811,7,157,98.11077217,7,34,7275.299329,0,1044.90212,0,61.07692308,0.583254269,300,2.880963684,0.811536565,0,32290.4976,187.5228025
993,397-800,397-800-D,397,800,993,D,Trambus,5.46831359,1.38585714,0,2,2,0,196.1699017,8.7,29.61569833,1047.164145,755.6075692,4537.893598,3274.431013,1168.774419,4030.038582,0.133226728,497.0102185,0.652411007,0.205149084,7,250,98.11077217,7,46,7275.299329,0,1044.90212,0,61.07692308,0.566546763,500,2.801593669,0.774029686,0,32290.4976,180.3937742
1006,400-400,400-400-D,400,400,1006,D,Trambus,2.759117617,0.439514522,0,2,2,0,196.1699017,8.7,29.61569833,316.2657131,719.5796659,1014.533403,2308.304622,862.9521676,3027.884287,0.040402176,546.6475428,0.811454985,0.201353643,6,61,98.74067312,6,19,7334.604846,0,938.5165673,0,60.92307692,0.600414938,500,2.674892895,0.776978144,0,32290.4976,138.7894983
1007,400-600,400-600-D,400,600,1007,D,Trambus,3.829791454,0.825430913,0,2,2,0,196.1699017,8.7,29.61569833,590.6695702,715.5893499,2173.129824,2632.721637,934.5079883,3348.310987,0.08951883,540.6826828,0.71010483,0.209460859,7,129,98.74067312,7,31,7334.604846,0,938.5165673,0,60.92307692,0.591954023,500,2.817227536,0.783127017,0,32290.4976,156.2820073
1008,400-800,400-800-D,400,800,1008,D,Trambus,5.394883981,1.406750941,0,2,2,0,196.1699017,8.7,29.61569833,1017.447685,723.2607104,3995.151721,2839.985106,1020.390748,3563.245816,0.1461551,501.4449685,0.602070561,0.210857645,7,250,98.74067312,7,49,7334.604846,0,938.5165673,0,60.92307692,0.574676679,500,2.783232905,0.746676127,0,32290.4976,177.7144715
